0.1,1.11993424,2.5981696,6.76486949228854
0.111111,1.1347529,2.65768591,7.08145274027094
0.125,1.1629811,2.75353641,7.6085256001529
0.142857,1.18305361,2.8311286,8.04879777387199
0.166666,1.23618852,3.00818606,9.10496838855811
0.2,1.31299072,3.26464684,10.7558821807281
0.25,1.45019513,3.76596421,14.3851620860766
0.333333,1.89153618,5.37528529,29.6885287091394
