4.320000000000000000e+02,1.000000000000000056e-01,4.000000000000000000e+00,9.904844361801330432e-01,1.835525122837471934e-01,1.810935345596883239e-01,2.392619134106845069e-01,2.244223201447432814e-01,4.811746881706794321e-01
7.130000000000000000e+02,1.000000000000000056e-01,4.000000000000000000e+00,9.897233325325984765e-01,1.827195435077206276e-01,1.812438304533804945e-01,2.391515549243257988e-01,2.245885743267472812e-01,4.797136705570403392e-01
3.080000000000000000e+02,1.000000000000000056e-01,4.000000000000000000e+00,9.904716188901776519e-01,1.835264559586848865e-01,1.810788936560797369e-01,2.392415816301225462e-01,2.244004945741930046e-01,4.811336732020290441e-01
2.440000000000000000e+02,1.000000000000000056e-01,4.000000000000000000e+00,9.902060723530399233e-01,1.831667205976653667e-01,1.813515879245730655e-01,2.390969508796822462e-01,2.247121996345270989e-01,4.803452020209786344e-01
4.950000000000000000e+02,1.000000000000000056e-01,4.000000000000000000e+00,9.893586062046753060e-01,1.823197939236015919e-01,1.811728802044363651e-01,2.390977791681747344e-01,2.244909135068188788e-01,4.790938857494966285e-01
1.770000000000000000e+02,1.499999999999999944e-01,4.000000000000000000e+00,9.864116311165608275e-01,1.760486857012097117e-01,1.738138494919395094e-01,2.340149628725315678e-01,2.144888910275275506e-01,4.712538692676455643e-01
4.000000000000000000e+00,1.499999999999999944e-01,4.000000000000000000e+00,9.873550293091959418e-01,1.770301767017078975e-01,1.737751449154073535e-01,2.340729730578663681e-01,2.144512097293183317e-01,4.728808793294250190e-01
9.730000000000000000e+02,1.499999999999999944e-01,4.000000000000000000e+00,9.866803840984830209e-01,1.763810862577229188e-01,1.735223593788211560e-01,2.341118925620986613e-01,2.141460073348376014e-01,4.719910538580147641e-01
7.570000000000000000e+02,1.499999999999999944e-01,4.000000000000000000e+00,9.870656452221528987e-01,1.768508749992080686e-01,1.728235016325926077e-01,2.342406442736563732e-01,2.133057900006403995e-01,4.731875048212491053e-01
3.370000000000000000e+02,1.499999999999999944e-01,4.000000000000000000e+00,9.860672048858396543e-01,1.757766806270056326e-01,1.734042174102190248e-01,2.341252551542446214e-01,2.140025240562086484e-01,4.710862504216680735e-01
2.790000000000000000e+02,2.000000000000000111e-01,4.000000000000000000e+00,9.830185007152536514e-01,1.693609311896024372e-01,1.667377668521626832e-01,2.290182472990242024e-01,2.049237579751983507e-01,4.624105793487131577e-01
