1.000000000000000056e-01,1.000000000000000000e+00,2.978565241176730494e-01,2.488121930138166571e-01,1.446745152327258699e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.989534228786430714e-01,2.497524636383584851e-01,1.390064885332382150e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.977907260024773572e-01,2.483885114772329261e-01,1.431208203792430911e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.958275875190108373e-01,2.464729458751488134e-01,1.365028350138765556e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.971096552930669321e-01,2.477974677532214509e-01,1.420629127229393884e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.972056814284612103e-01,2.479168994134463289e-01,1.448552331313996966e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.979405653083890826e-01,2.484893281819129940e-01,1.371613202475635562e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.980285437391507752e-01,2.487723934690454219e-01,1.442773131620996296e-01
1.000000000000000056e-01,1.000000000000000000e+00,2.986132741232536691e-01,2.495022302263497638e-01,1.409106812166495137e-01
1.000000000000000056e-01,1.000000000000000000e+00,3.002027602148169549e-01,2.508772403536843609e-01,1.484687383631894952e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.969940329585311067e-01,2.477044475558106140e-01,1.429578378204840461e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.977737335893273496e-01,2.481343146034622194e-01,1.424450748286428814e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.988698330427695948e-01,2.494755841784105921e-01,1.422018723819652719e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.979927888841104044e-01,2.487960115770725122e-01,1.387718244928920486e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.983293855636514613e-01,2.491569374754755706e-01,1.446202152904315918e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.973857760737013134e-01,2.483965790716066435e-01,1.414496679502293686e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.986889546409881580e-01,2.492953387571108514e-01,1.399609053406920822e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.964440202676360547e-01,2.470817438614305861e-01,1.404027869483678026e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.975656962775243830e-01,2.481093701071495905e-01,1.393248977522360821e-01
2.000000000000000111e-01,1.000000000000000000e+00,2.965836830755437248e-01,2.471736900845242779e-01,1.383517388611348042e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.971787272496972387e-01,2.477247195599488472e-01,1.424208905470807085e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.976986808473481849e-01,2.484280354436766425e-01,1.384835599018522101e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.977945487263026214e-01,2.482792327987754788e-01,1.466382291387919035e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.984706763720188505e-01,2.489117385210895539e-01,1.455295258724499663e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.972408381374550546e-01,2.479623705401431122e-01,1.387028298997990960e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.983034264266977154e-01,2.493157608479057707e-01,1.399683388643538640e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.974085110159883638e-01,2.483408936942251011e-01,1.387754238587904920e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.977808692715456229e-01,2.481951687348817881e-01,1.437671484246457188e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.965773233183206514e-01,2.477284369083484483e-01,1.455180180766941223e-01
2.999999999999999889e-01,1.000000000000000000e+00,2.979235360916874242e-01,2.482223950988060313e-01,1.399414740127612466e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.985942889844682147e-01,2.491640165922865136e-01,1.459930713498625021e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.974277044149050142e-01,2.481656592124800165e-01,1.459197038446657380e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.975649661678451130e-01,2.481645778016647597e-01,1.454784003367345646e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.979554555804130866e-01,2.484779692412467655e-01,1.440204955821231536e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.980628555589981410e-01,2.483974473040889419e-01,1.391148812761835163e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.978250953277641333e-01,2.482723320947844425e-01,1.411797352049119492e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.966861736432842567e-01,2.474027078743670782e-01,1.436420467604961337e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.982076443828635681e-01,2.488061914455630130e-01,1.427375698320667297e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.969082512032120702e-01,2.471708198907044129e-01,1.383843904238218903e-01
4.000000000000000222e-01,1.000000000000000000e+00,2.969058901884283896e-01,2.472979906171246245e-01,1.403991303585123973e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.967649903444795623e-01,2.476747660470851042e-01,1.427594432448589246e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.977032679359460365e-01,2.484139099779248960e-01,1.413360773014611937e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.975150382090114842e-01,2.482593901889854071e-01,1.450610990756897034e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.964071695358547753e-01,2.472763909690149364e-01,1.408544289228811086e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.971513975933135487e-01,2.481376968849273446e-01,1.424373128311818282e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.976293046984282431e-01,2.480007113249932671e-01,1.420652810097168262e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.974356270194015162e-01,2.483908650807783169e-01,1.398327225885976355e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.977930400949276857e-01,2.482522476524914312e-01,1.453821084828781085e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.965786539688256562e-01,2.471731035246520491e-01,1.405802827106570341e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.970348185338045344e-01,2.474289726785483257e-01,1.426890736213314026e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.972743909084364367e-01,2.475737483881038647e-01,1.442252173031022544e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.976571243488350671e-01,2.478948572865338762e-01,1.413194052559807179e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.979675396084518479e-01,2.482423303962889571e-01,1.373615667376505145e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.982240767173890417e-01,2.486574965923126768e-01,1.442927195153105857e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.961128366896292885e-01,2.465680842840736464e-01,1.442261466821185278e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.972376628488863637e-01,2.477768879727705043e-01,1.451490228145171091e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.980110965906457299e-01,2.487390386326406577e-01,1.449717797775791073e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.972766188645309393e-01,2.480483277017415666e-01,1.398787144055836651e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.963453359428031564e-01,2.470387867108100877e-01,1.399443274751582256e-01
5.999999999999999778e-01,1.000000000000000000e+00,2.971338826320058524e-01,2.477108752847943796e-01,1.414104174727316976e-01
6.999999999999999556e-01,1.000000000000000000e+00,2.981819797836407493e-01,2.489510724371200301e-01,1.441441246111708485e-01
6.999999999999999556e-01,1.000000000000000000e+00,2.983519826185875856e-01,2.486221316028091599e-01,1.423854535377129527e-01
6.999999999999999556e-01,1.000000000000000000e+00,2.977788455135798040e-01,2.482660875410362122e-01,1.382710745999942703e-01
6.999999999999999556e-01,1.000000000000000000e+00,2.979188598528227372e-01,2.483332564174964285e-01,1.385443934068729399e-01
