1.122649607680930472e+00,3.277191050674356249e-03,2.614122271880862769e+00,1.549752483261094410e-02
8.882291631459203529e+00,1.012382143959359576e-01,7.017184974822463062e+01,8.322066336179513302e-01
1.207975276132533748e+00,5.763384454797435691e-03,3.881286589493335271e+00,4.234288679284198276e-02
1.274988583620653149e+00,6.796366422630338577e-03,4.701388808261214081e+00,6.160820883388316155e-02
1.365722940156499421e+00,1.232919780889416006e-02,5.712435445688559099e+00,1.057564592098684808e-01
1.499327169876463861e+00,1.328510071317131648e-02,7.036516719095085470e+00,1.173530801817251612e-01
1.711913536531090685e+00,2.465801170699053607e-02,9.031686487086666659e+00,2.023462732139361120e-01
2.008991757699710057e+00,8.513759430553899388e-02,1.173355806989913575e+01,7.244373216005001170e-01
2.077773637089249892e+00,4.943660318387625707e-02,1.207159877415012694e+01,6.337024646039224329e-01
