6.070000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e-01,1.368592080476412676e+01,6.833712372772624555e+00,1.151017511859809606e+00,1.222697120528229708e-01,1.679775977750405103e-01,3.425316753813926751e-01
9.330000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e-01,1.385697224605666378e+01,6.965327342170589020e+00,1.136756635365848922e+00,1.214346002961957799e-01,1.649470701435664655e-01,3.456111738060533844e-01
1.600000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e-01,1.374037895002621568e+01,6.896954253215207054e+00,1.113978825607193190e+00,1.224570281826243140e-01,1.627808991784917281e-01,3.475212903209110027e-01
3.010000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e-01,1.350725612291546085e+01,6.649745839739623854e+00,1.128036736425919173e+00,1.221568805166384913e-01,1.644965431832360325e-01,3.381542235304949573e-01
6.190000000000000000e+02,3.500000000000000000e+00,2.500000000000000000e-01,1.395061744111773017e+01,7.076091153420705382e+00,1.151796315324551401e+00,1.217959294348531507e-01,1.675455539948781936e-01,3.487952930124444406e-01
6.990000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,1.433300465004662350e+01,7.107172229873542690e+00,1.158086135514573511e+00,1.179841965143366700e-01,1.602702731219490251e-01,3.323148605397306388e-01
8.570000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,1.399150006845290051e+01,6.958150701906330227e+00,1.138630486612493886e+00,1.217716074078813576e-01,1.618902214680642548e-01,3.383063394381397027e-01
6.340000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,1.416563144271519548e+01,7.009586714342249891e+00,1.158395981898174609e+00,1.193338363948004965e-01,1.618765709086835702e-01,3.326829853899444522e-01
5.920000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,1.418832107094529427e+01,7.004599903537378935e+00,1.170942816665463626e+00,1.187954579076503370e-01,1.629994802662937947e-01,3.303995184300764221e-01
8.140000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e-01,1.480684823276495621e+01,7.551748535240836446e+00,1.169388200789816645e+00,1.174259178213067356e-01,1.611815480893918906e-01,3.427687174318747032e-01
2.230000000000000000e+02,4.500000000000000000e+00,2.500000000000000000e-01,1.435474469566988454e+01,6.955978825863942561e+00,1.093021393485350545e+00,1.173798981909886796e-01,1.477302313276225854e-01,3.244145485020935027e-01
3.990000000000000000e+02,4.500000000000000000e+00,2.500000000000000000e-01,1.447178245764823679e+01,7.104793962801991825e+00,1.125449355741097168e+00,1.179628984428480881e-01,1.527692566003642505e-01,3.279804215692952996e-01
5.500000000000000000e+01,4.500000000000000000e+00,2.500000000000000000e-01,1.510868038061909502e+01,7.643336895952997700e+00,1.152441464694228257e+00,1.161745315907076609e-01,1.543721956077917512e-01,3.366233945226259072e-01
2.920000000000000000e+02,4.500000000000000000e+00,2.500000000000000000e-01,1.441224044492206957e+01,7.033265971370866509e+00,1.116331164156424194e+00,1.177424091512251636e-01,1.512854080411500934e-01,3.260118499715749518e-01
3.480000000000000000e+02,4.500000000000000000e+00,2.500000000000000000e-01,1.475296671988768438e+01,7.343551320402714744e+00,1.156478527383989929e+00,1.171856364842314008e-01,1.560822905764437385e-01,3.307597474243040292e-01
4.750000000000000000e+02,5.000000000000000000e+00,2.500000000000000000e-01,1.541560649922920412e+01,7.786789896653276699e+00,1.216904479704497888e+00,1.154569294911798605e-01,1.595141872061258959e-01,3.291679287402661802e-01
2.400000000000000000e+01,5.000000000000000000e+00,2.500000000000000000e-01,1.513504069756210413e+01,7.533616007014265925e+00,1.150915576679818697e+00,1.159292862962876119e-01,1.514078772773938542e-01,3.278054422402631451e-01
1.340000000000000000e+02,5.000000000000000000e+00,2.500000000000000000e-01,1.494921080005367386e+01,7.445969394482363946e+00,1.161663657828710727e+00,1.176507332394342853e-01,1.548215757747247179e-01,3.290725198760126591e-01
8.830000000000000000e+02,5.000000000000000000e+00,2.500000000000000000e-01,1.546006678042490634e+01,7.724929933421015527e+00,1.212615936513430137e+00,1.136551950087460600e-01,1.567672247431694532e-01,3.233166255295741864e-01
9.550000000000000000e+02,5.000000000000000000e+00,2.500000000000000000e-01,1.526218327280382070e+01,7.633595219539267340e+00,1.154811764379454875e+00,1.154608566510303275e-01,1.513794894043686556e-01,3.290230196953811692e-01
3.610000000000000000e+02,5.500000000000000000e+00,2.500000000000000000e-01,1.562336987510373731e+01,7.746760470653692998e+00,1.154960604346087605e+00,1.131173502408431009e-01,1.466316970971761058e-01,3.215032996498431994e-01
8.990000000000000000e+02,5.500000000000000000e+00,2.500000000000000000e-01,1.568220945807877698e+01,7.875314517727582064e+00,1.141777788170558638e+00,1.142510687803444114e-01,1.462524853855911855e-01,3.283667253774966155e-01
5.980000000000000000e+02,5.500000000000000000e+00,2.500000000000000000e-01,1.591299639619691675e+01,7.997032488524420835e+00,1.157756838120974408e+00,1.124861730160120477e-01,1.462559521019071718e-01,3.259293387302161782e-01
2.710000000000000000e+02,5.500000000000000000e+00,2.500000000000000000e-01,1.556279910347502238e+01,7.627923901345019964e+00,1.142632927340658799e+00,1.121850961748998149e-01,1.440013734600306683e-01,3.168822597425439147e-01
9.510000000000000000e+02,5.500000000000000000e+00,2.500000000000000000e-01,1.527322744225907059e+01,7.458199865356602842e+00,1.115066214801769817e+00,1.141177711238293840e-01,1.426823135080648175e-01,3.189951015410756319e-01
5.460000000000000000e+02,6.000000000000000000e+00,2.500000000000000000e-01,1.624205647466510527e+01,8.133867698924971634e+00,1.212363689204763562e+00,1.109864272888815839e-01,1.495233673927499618e-01,3.183794372857497446e-01
2.020000000000000000e+02,6.000000000000000000e+00,2.500000000000000000e-01,1.595291448906618115e+01,8.019891350158060206e+00,1.183406376776496849e+00,1.137096699372146941e-01,1.491747037736962378e-01,3.243186524449447883e-01
3.910000000000000000e+02,6.000000000000000000e+00,2.500000000000000000e-01,1.580219480112318919e+01,7.757497635571981576e+00,1.170196627002571654e+00,1.119598081204918327e-01,1.454618617607580378e-01,3.141791983281285172e-01
