1.000000000000000056e-01,1.000000000000000000e+00,9.971639125770062062e-01,1.908871160196123351e-01,1.939448774108130102e-01
1.000000000000000056e-01,1.000000000000000000e+00,1.000080284789957696e+00,1.925194124748214053e-01,2.232459081119478328e-01
1.000000000000000056e-01,1.000000000000000000e+00,9.791066091815221473e-01,1.727785396822260899e-01,1.429978903989287953e-01
1.000000000000000056e-01,1.000000000000000000e+00,1.012576482245147513e+00,2.041145352365799082e-01,2.082706979641712752e-01
1.000000000000000056e-01,1.000000000000000000e+00,1.005388281156936792e+00,2.009573972800278441e-01,1.874806373191943987e-01
2.000000000000000111e-01,1.000000000000000000e+00,1.002659908140683953e+00,1.856646167172432971e-01,2.021746534373021209e-01
2.000000000000000111e-01,1.000000000000000000e+00,9.860352409629434822e-01,1.703904886161516641e-01,1.628935822881426299e-01
2.000000000000000111e-01,1.000000000000000000e+00,1.019285574085618151e+00,1.980223718696977886e-01,1.904058102402556296e-01
2.000000000000000111e-01,1.000000000000000000e+00,9.934969721038315882e-01,1.770149595959242816e-01,1.519524927561169136e-01
2.000000000000000111e-01,1.000000000000000000e+00,1.034446638806104657e+00,2.228671675867129331e-01,2.353975640020506965e-01
2.999999999999999889e-01,1.000000000000000000e+00,9.911930149035637072e-01,1.796458810927030192e-01,1.810232324334175025e-01
2.999999999999999889e-01,1.000000000000000000e+00,9.997830279186764590e-01,1.815294954864342114e-01,1.848826874504584938e-01
2.999999999999999889e-01,1.000000000000000000e+00,9.969203130067787466e-01,1.782609726666729566e-01,1.996472206887997536e-01
2.999999999999999889e-01,1.000000000000000000e+00,1.005579458913144597e+00,1.867684811413365675e-01,1.913100627315687252e-01
2.999999999999999889e-01,1.000000000000000000e+00,9.915049590921978240e-01,1.697294665251056212e-01,1.646146421908277202e-01
4.000000000000000222e-01,1.000000000000000000e+00,1.007678118699883107e+00,1.824927635572755058e-01,1.868290480712121726e-01
4.000000000000000222e-01,1.000000000000000000e+00,1.018320729515391987e+00,1.904851221579502429e-01,1.857712276994038791e-01
4.000000000000000222e-01,1.000000000000000000e+00,9.894764773957829274e-01,1.667211421969614638e-01,1.878347041944986029e-01
4.000000000000000222e-01,1.000000000000000000e+00,1.008628088765368247e+00,1.890135045924818125e-01,1.853487849665685638e-01
4.000000000000000222e-01,1.000000000000000000e+00,9.988552657954068437e-01,1.715252745797596901e-01,1.589598718088384710e-01
5.000000000000000000e-01,1.000000000000000000e+00,9.894582058998770968e-01,1.612901363764490115e-01,1.532187578577120790e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.005178229507572185e+00,1.738963465208293591e-01,1.745810195792374120e-01
5.000000000000000000e-01,1.000000000000000000e+00,9.946456106318601886e-01,1.684406779327994597e-01,1.559053996574605583e-01
5.000000000000000000e-01,1.000000000000000000e+00,9.951655272707745636e-01,1.724261913743736219e-01,1.705306126319607041e-01
5.000000000000000000e-01,1.000000000000000000e+00,9.862194121366155697e-01,1.623749740581075518e-01,1.777801910464429647e-01
5.999999999999999778e-01,1.000000000000000000e+00,1.011660951540566122e+00,1.735432279851948645e-01,1.756827396624417725e-01
5.999999999999999778e-01,1.000000000000000000e+00,1.014692477620063427e+00,1.741201527208215138e-01,1.855169650702896134e-01
5.999999999999999778e-01,1.000000000000000000e+00,1.004549100047149812e+00,1.677243658689894779e-01,1.837882039384936272e-01
5.999999999999999778e-01,1.000000000000000000e+00,9.778518117124990194e-01,1.469466991344585416e-01,1.488484028234628165e-01
5.999999999999999778e-01,1.000000000000000000e+00,1.018450617808829284e+00,1.890144969288589938e-01,1.819257393236374254e-01
6.999999999999999556e-01,1.000000000000000000e+00,1.003688595673838835e+00,1.617043400928015739e-01,1.615841995818952381e-01
6.999999999999999556e-01,1.000000000000000000e+00,1.018326425718387274e+00,1.815493888302216474e-01,1.738012594814335732e-01
6.999999999999999556e-01,1.000000000000000000e+00,1.007828172955104851e+00,1.616029477227728106e-01,1.675200016686112514e-01
6.999999999999999556e-01,1.000000000000000000e+00,1.007334688715646465e+00,1.692386726662771235e-01,1.532194315461644640e-01
6.999999999999999556e-01,1.000000000000000000e+00,9.985812485172261832e-01,1.615851977772581050e-01,1.577049468089630480e-01
8.000000000000000444e-01,1.000000000000000000e+00,9.912607919738603002e-01,1.532005655742562644e-01,1.412005072419547647e-01
8.000000000000000444e-01,1.000000000000000000e+00,1.000557556815905080e+00,1.543688550485085575e-01,1.282666470107548251e-01
8.000000000000000444e-01,1.000000000000000000e+00,9.907185528705581001e-01,1.508527248620631367e-01,1.616880772856695014e-01
8.000000000000000444e-01,1.000000000000000000e+00,1.012043260997186334e+00,1.696560422714776528e-01,1.570472786397926757e-01
8.000000000000000444e-01,1.000000000000000000e+00,9.901693958267892004e-01,1.452737632448758143e-01,1.456962546464526664e-01
9.000000000000000222e-01,1.000000000000000000e+00,1.002464112953943332e+00,1.553103746165614418e-01,1.430539069155936649e-01
9.000000000000000222e-01,1.000000000000000000e+00,1.000287543575593796e+00,1.519725466662261160e-01,1.420701996860970207e-01
9.000000000000000222e-01,1.000000000000000000e+00,9.949252440124279895e-01,1.472361414820903547e-01,1.234662133263273037e-01
9.000000000000000222e-01,1.000000000000000000e+00,1.000505704490872727e+00,1.534524719868697595e-01,1.533022170959624786e-01
9.000000000000000222e-01,1.000000000000000000e+00,9.935576042501711447e-01,1.500064487000592195e-01,1.645338944164120298e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.014640445766127108e+00,1.577848717873587825e-01,1.546100240727316388e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.886617277490621358e-01,1.345327121021394901e-01,1.354964314404414616e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.835999013573759608e-01,1.343773859130238113e-01,1.373103833792018447e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.869755207479401493e-01,1.414524593422193666e-01,1.477158807896792325e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.012324394373117942e+00,1.587874997107449893e-01,1.741554101639287699e-01
